level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	103	1	3	0	737	4720	184	13	-1	
5	1	103	1	3	1	737	4720	38	10	81	These
5	1	103	1	3	2	779	4723	20	7	96	are
5	1	103	1	3	3	802	4720	25	13	94	just
5	1	103	1	3	4	830	4723	8	7	90	a
5	1	103	1	3	5	841	4720	23	10	88	few
5	1	103	1	3	6	868	4723	53	7	88	common
2	1	104	0	0	0	738	4739	207	32	-1	
3	1	104	1	0	0	738	4739	207	32	-1	
4	1	104	1	1	0	738	4739	207	13	-1	
5	1	104	1	1	1	738	4740	65	12	96	symptoms
5	1	104	1	1	2	807	4739	12	10	96	of
5	1	104	1	1	3	823	4739	32	13	96	sleep
5	1	104	1	1	4	859	4742	41	10	92	apnea.
5	1	104	1	1	5	905	4739	40	10	32	Here's
4	1	104	1	2	0	738	4758	171	13	-1	
5	1	104	1	2	1	738	4761	7	7	91	a
5	1	104	1	2	2	748	4758	35	13	91	guide
5	1	104	1	2	3	787	4759	12	9	96	to
5	1	104	1	2	4	803	4758	31	10	95	what
5	1	104	1	2	5	837	4761	24	10	94	you
5	1	104	1	2	6	864	4761	23	7	94	can
5	1	104	1	2	7	890	4758	19	10	96	do.
2	1	105	0	0	0	32	4472	328	250	-1	
3	1	105	1	0	0	32	4472	328	250	-1	
4	1	105	1	1	0	32	4472	328	250	-1	
5	1	105	1	1	1	32	4472	328	250	95	 
2	1	106	0	0	0	36	4744	207	15	-1	
3	1	106	1	0	0	36	4744	207	15	-1	
4	1	106	1	1	0	36	4744	207	15	-1	
5	1	106	1	1	1	36	4744	19	12	96	The
5	1	106	1	1	2	55	4744	62	12	95	Science
5	1	106	1	1	3	120	4749	17	7	96	on
5	1	106	1	1	4	140	4744	32	12	96	CBD
5	1	106	1	1	5	175	4744	11	12	96	Is
5	1	106	1	1	6	190	4744	53	15	87	Lagging
2	1	107	0	0	0	32	4964	212	142	-1	
3	1	107	1	0	0	32	4964	212	142	-1	
4	1	107	1	1	0	32	4964	212	142	-1	
5	1	107	1	1	1	32	4964	212	142	95	   
2	1	108	0	0	0	36	4769	313	51	-1	
3	1	108	1	0	0	36	4769	313	51	-1	
4	1	108	1	1	0	36	4769	313	13	-1	
5	1	108	1	1	1	36	4769	28	10	93	This
5	1	108	1	1	2	68	4769	99	13	89	nonintoxicating
5	1	108	1	1	3	171	4772	65	10	95	component
5	1	108	1	1	4	236	4769	21	10	96	of
5	1	108	1	1	5	259	4769	21	10	94	the
5	1	108	1	1	6	283	4769	66	13	65	marijuana
4	1	108	1	2	0	36	4788	297	13	-1	
5	1	108	1	2	1	36	4788	28	13	92	plant
5	1	108	1	2	2	64	4788	19	10	92	is
5	1	108	1	2	3	86	4788	41	10	96	touted
5	1	108	1	2	4	131	4791	13	7	91	as
5	1	108	1	2	5	148	4791	8	7	91	a
5	1	108	1	2	6	159	4788	52	10	94	curative
5	1	108	1	2	7	215	4788	38	13	96	magic
5	1	108	1	2	8	257	4788	39	12	96	bullet,
5	1	108	1	2	9	300	4788	20	10	94	but
5	1	108	1	2	10	324	4788	9	10	94	it
4	1	108	1	3	0	37	4807	145	13	-1	
5	1	108	1	3	1	37	4807	36	13	94	might
5	1	108	1	3	2	76	4807	24	13	94	just
5	1	108	1	3	3	104	4807	15	10	94	be
5	1	108	1	3	4	123	4807	37	10	96	snake
5	1	108	1	3	5	164	4807	18	10	89	oil.
2	1	109	0	0	0	387	4763	41	12	-1	
3	1	109	1	0	0	387	4763	41	12	-1	
4	1	109	1	1	0	387	4763	41	12	-1	
5	1	109	1	1	1	387	4763	41	12	96	Think
2	1	110	0	0	0	387	4788	304	32	-1	
3	1	110	1	0	0	387	4788	304	32	-1	
4	1	110	1	1	0	387	4788	294	12	-1	
5	1	110	1	1	1	387	4788	22	10	94	From
5	1	110	1	1	2	409	4788	81	10	56	butterflies
5	1	110	1	1	3	494	4789	12	9	96	to
5	1	110	1	1	4	510	4788	48	10	96	chickens
5	1	110	1	1	5	559	4789	22	9	96	to
5	1	110	1	1	6	584	4788	54	12	96	lobsters,
5	1	110	1	1	7	642	4788	39	10	96	mixed
4	1	110	1	2	0	387	4807	304	13	-1	
5	1	110	1	2	1	387	4807	78	10	96	male-female
5	1	110	1	2	2	468	4807	41	10	96	bodies
5	1	110	1	2	3	513	4807	23	10	96	offer
5	1	110	1	2	4	537	4807	42	10	96	clues
5	1	110	1	2	5	583	4810	13	7	96	as
5	1	110	1	2	6	600	4808	12	9	95	to
5	1	110	1	2	7	616	4807	27	13	95	why
5	1	110	1	2	8	646	4807	45	10	95	certain
2	1	111	0	0	0	734	4780	99	17	-1	
3	1	111	1	0	0	734	4780	99	17	-1	
4	1	111	1	1	0	734	4780	99	17	-1	
5	1	111	1	1	1	734	4780	99	17	95	 
2	1	112	0	0	0	1004	4753	170	58	-1	
3	1	112	1	0	0	1004	4753	170	58	-1	
4	1	112	1	1	0	1004	4753	170	58	-1	
5	1	112	1	1	1	1004	4753	121	55	16	ee
5	1	112	1	1	2	1124	4755	50	56	16	LE
2	1	113	0	0	0	993	4789	177	22	-1	
3	1	113	1	0	0	993	4789	177	22	-1	
4	1	113	1	1	0	993	4789	177	22	-1	
5	1	113	1	1	1	993	4800	21	11	37	Tea!
5	1	113	1	1	2	1017	4799	20	12	61	ff
5	1	113	1	1	3	1043	4798	48	13	21	ge
5	1	113	1	1	4	1096	4799	48	12	36	[Stel
5	1	113	1	1	5	1145	4789	25	22	47	el
2	1	114	0	0	0	967	4501	212	315	-1	
3	1	114	1	0	0	967	4501	212	315	-1	
4	1	114	1	1	0	967	4501	212	315	-1	
5	1	114	1	1	1	967	4501	212	315	95	 
2	1	115	0	0	0	33	5259	44	16	-1	
3	1	115	1	0	0	33	5259	44	16	-1	
4	1	115	1	1	0	33	5259	44	16	-1	
5	1	115	1	1	1	33	5259	44	16	95	 
2	1	116	0	0	0	64	4829	46	17	-1	
3	1	116	1	0	0	64	4829	46	17	-1	
4	1	116	1	1	0	64	4829	46	17	-1	
5	1	116	1	1	1	64	4829	46	17	95	 
2	1	117	0	0	0	379	4861	91	23	-1	
3	1	117	1	0	0	379	4861	91	23	-1	
4	1	117	1	1	0	379	4861	91	23	-1	
5	1	117	1	1	1	379	4861	91	23	95	 
2	1	118	0	0	0	387	4826	296	29	-1	
3	1	118	1	0	0	387	4826	296	29	-1	
4	1	118	1	1	0	387	4826	296	13	-1	
5	1	118	1	1	1	387	4826	54	10	96	diseases
5	1	118	1	1	2	445	4826	36	10	95	strike
5	1	118	1	1	3	485	4829	22	7	95	one
5	1	118	1	1	4	511	4826	44	13	94	gender
5	1	118	1	1	5	559	4829	32	7	96	more
5	1	118	1	1	6	595	4826	32	10	96	often
5	1	118	1	1	7	631	4826	28	10	96	than
5	1	118	1	1	8	663	4826	20	10	96	the
4	1	118	1	2	0	387	4845	35	10	-1	
5	1	118	1	2	1	387	4845	35	10	93	other.
2	1	119	0	0	0	37	4924	1137	1	-1	
3	1	119	1	0	0	37	4924	1137	1	-1	
4	1	119	1	1	0	37	4924	1137	1	-1	
5	1	119	1	1	1	37	4924	1137	1	95	 
2	1	120	0	0	0	37	4927	1137	1	-1	
3	1	120	1	0	0	37	4927	1137	1	-1	
4	1	120	1	1	0	37	4927	1137	1	-1	
5	1	120	1	1	1	37	4927	1137	1	95	 
2	1	121	0	0	0	37	4941	110	14	-1	
3	1	121	1	0	0	37	4941	110	14	-1	
4	1	121	1	1	0	37	4941	110	14	-1	
5	1	121	1	1	1	37	4941	36	11	96	Most
5	1	121	1	1	2	79	4941	50	14	96	Popular
5	1	121	1	1	3	130	4943	17	9	96	>
2	1	122	0	0	0	36	5116	411	57	-1	
3	1	122	1	0	0	36	5116	411	57	-1	
4	1	122	1	1	0	36	5116	389	12	-1	
5	1	122	1	1	1	36	5116	19	12	96	The
5	1	122	1	1	2	55	5116	40	12	95	Best
5	1	122	1	1	3	98	5116	25	12	96	and
5	1	122	1	1	4	126	5116	40	12	96	Worst
5	1	122	1	1	5	169	5116	44	12	96	Oscars
5	1	122	1	1	6	271	5116	34	12	96	Have
5	1	122	1	1	7	309	5116	34	12	96	Dark
5	1	122	1	1	8	346	5116	42	12	96	Forces
5	1	122	1	1	9	392	5116	33	12	93	Been
4	1	122	1	2	0	37	5135	410	15	-1	
5	1	122	1	2	1	37	5135	61	12	90	Moments
5	1	122	1	2	2	271	5135	54	15	96	Messing
5	1	122	1	2	3	327	5135	34	12	97	With
5	1	122	1	2	4	365	5135	21	12	96	the
5	1	122	1	2	5	389	5135	58	12	96	Cosmos?
4	1	122	1	3	0	36	5160	403	13	-1	
5	1	122	1	3	1	36	5160	46	10	77	Amore
5	1	122	1	3	2	86	5160	47	10	96	diverse
5	1	122	1	3	3	136	5163	37	10	96	group
5	1	122	1	3	4	177	5160	12	10	96	of
5	1	122	1	3	5	270	5160	51	10	85	Axions?
5	1	122	1	3	6	326	5160	58	10	96	Phantom
5	1	122	1	3	7	387	5160	52	13	96	energy?
2	1	123	0	0	0	36	5179	410	13	-1	
3	1	123	1	0	0	36	5179	410	13	-1	
4	1	123	1	1	0	36	5179	410	13	-1	
5	1	123	1	1	1	36	5179	55	12	85	winners,
5	1	123	1	1	2	95	5182	7	7	88	a
5	1	123	1	1	3	105	5179	76	13	88	best-picture
5	1	123	1	1	4	185	5179	51	12	83	blunder,
5	1	123	1	1	5	270	5179	98	13	33	_Astrophysicists
5	1	123	1	1	6	373	5179	57	10	96	scramble
5	1	123	1	1	7	434	5180	12	9	83	to
2	1	124	0	0	0	36	5198	429	51	-1	
3	1	124	1	0	0	36	5198	429	51	-1	
4	1	124	1	1	0	37	5198	411	13	-1	
5	1	124	1	1	1	37	5201	7	7	82	a
5	1	124	1	1	2	46	5198	42	13	82	joyous
5	1	124	1	1	3	92	5198	45	13	91	victory
5	1	124	1	1	4	141	5204	12	1	82	—
5	1	124	1	1	5	157	5198	34	10	82	these
5	1	124	1	1	6	195	5201	31	7	95	were
5	1	124	1	1	7	270	5198	36	13	96	patch
5	1	124	1	1	8	309	5201	8	7	83	a
5	1	124	1	1	9	320	5198	19	10	83	hole
5	1	124	1	1	10	340	5198	22	10	92	in
5	1	124	1	1	11	366	5198	20	10	92	the
5	1	124	1	1	12	389	5198	59	12	96	universe,
4	1	124	1	2	0	36	5217	429	13	-1	
5	1	124	1	2	1	36	5217	20	10	96	the
5	1	124	1	2	2	60	5217	28	13	95	highs
5	1	124	1	2	3	89	5217	33	10	96	and
5	1	124	1	2	4	125	5217	29	10	96	lows
5	1	124	1	2	5	158	5220	13	7	96	as
5	1	124	1	2	6	175	5220	18	7	90	we
5	1	124	1	2	7	197	5220	25	7	90	saw
5	1	124	1	2	8	271	5217	59	13	96	rewriting
5	1	124	1	2	9	333	5217	44	10	95	cosmic
5	1	124	1	2	10	381	5217	45	13	95	history
5	1	124	1	2	11	429	5217	12	10	85	in
5	1	124	1	2	12	444	5217	21	10	85	the
4	1	124	1	3	0	36	5236	286	13	-1	
5	1	124	1	3	1	36	5236	36	10	90	them.
5	1	124	1	3	2	270	5239	52	10	92	process.
2	1	125	0	0	0	104	5258	317	19	-1	
3	1	125	1	0	0	104	5258	317	19	-1	
4	1	125	1	1	0	104	5258	317	19	-1	
5	1	125	1	1	1	104	5261	112	14	95	 
5	1	125	1	1	2	267	5258	154	19	95	 
2	1	126	0	0	0	266	4964	212	146	-1	
3	1	126	1	0	0	266	4964	212	146	-1	
4	1	126	1	1	0	266	4964	212	146	-1	
5	1	126	1	1	1	266	4964	212	146	95	 
2	1	127	0	0	0	500	5025	203	66	-1	
3	1	127	1	0	0	500	5025	203	66	-1	
4	1	127	1	1	0	500	5025	203	66	-1	
5	1	127	1	1	1	500	5025	203	66	95	 
2	1	128	0	0	0	507	5114	54	41	-1	
3	1	128	1	0	0	507	5114	54	41	-1	
4	1	128	1	1	0	507	5114	54	41	-1	
5	1	128	1	1	1	507	5114	54	41	95	  
2	1	129	0	0	0	504	5160	189	76	-1	
3	1	129	1	0	0	504	5160	189	34	-1	
4	1	129	1	1	0	504	5160	189	15	-1	
5	1	129	1	1	1	504	5160	32	12	96	How
5	1	129	1	1	2	539	5160	21	12	96	the
5	1	129	1	1	3	564	5160	42	15	95	Upper
5	1	129	1	1	4	609	5160	47	12	96	Middle
5	1	129	1	1	5	659	5160	34	12	92	Class
4	1	129	1	2	0	504	5179	101	15	-1	
5	1	129	1	2	1	504	5179	11	12	42	Is
5	1	129	1	2	2	519	5179	42	15	42	Really
5	1	129	1	2	3	564	5179	41	15	86	Doing
3	1	129	2	0	0	504	5204	187	32	-1	
4	1	129	2	1	0	505	5204	180	13	-1	
5	1	129	2	1	1	505	5204	4	10	96	Is
5	1	129	2	1	2	510	5204	18	10	94	it
5	1	129	2	1	3	532	5207	33	7	96	more
5	1	129	2	1	4	569	5204	44	10	96	similar
5	1	129	2	1	5	616	5205	13	9	96	to
5	1	129	2	1	6	632	5204	20	10	94	the
5	1	129	2	1	7	656	5205	20	12	95	top
5	1	129	2	1	8	680	5204	5	10	95	1
4	1	129	2	2	0	504	5223	187	13	-1	
5	1	129	2	2	1	504	5226	43	10	93	percent
5	1	129	2	2	2	548	5224	15	9	96	or
5	1	129	2	2	3	564	5223	29	10	97	the
5	1	129	2	2	4	597	5223	44	10	97	working
5	1	129	2	2	5	641	5223	50	13	95	class?
2	1	130	0	0	0	551	5239	144	23	-1	
3	1	130	1	0	0	551	5239	144	23	-1	
4	1	130	1	1	0	551	5239	144	23	-1	
5	1	130	1	1	1	551	5239	144	23	95	  
2	1	131	0	0	0	566	5354	27	25	-1	
3	1	131	1	0	0	566	5354	27	25	-1	
4	1	131	1	1	0	566	5354	27	25	-1	
5	1	131	1	1	1	566	5354	27	25	95	 
2	1	132	0	0	0	734	4965	211	144	-1	
3	1	132	1	0	0	734	4965	211	144	-1	
4	1	132	1	1	0	734	4965	211	144	-1	
5	1	132	1	1	1	734	4965	211	144	95	 
2	1	133	0	0	0	1111	4970	68	68	-1	
3	1	133	1	0	0	1111	4970	68	68	-1	
4	1	133	1	1	0	1111	4970	68	68	-1	
5	1	133	1	1	1	1111	4970	68	68	95	 
2	1	134	0	0	0	738	4941	433	343	-1	
3	1	134	1	0	0	738	4941	433	343	-1	
4	1	134	1	1	0	973	4941	43	14	-1	
5	1	134	1	1	1	973	4941	31	14	93	Play
5	1	134	1	1	2	1010	4942	6	10	93	>
4	1	134	1	2	0	972	4970	100	15	-1	
5	1	134	1	2	1	972	4970	26	12	96	The
5	1	134	1	2	2	1002	4970	36	15	90	Daily
5	1	134	1	2	3	1041	4970	31	12	96	Mini
4	1	134	1	3	0	972	4989	70	12	-1	
5	1	134	1	3	1	972	4989	70	12	69	Crossword
4	1	134	1	4	0	972	5013	115	10	-1	
5	1	134	1	4	1	972	5013	30	10	96	Take
5	1	134	1	4	2	1006	5016	8	7	96	a
5	1	134	1	4	3	1017	5013	36	10	96	break
5	1	134	1	4	4	1057	5013	30	10	96	from
4	1	134	1	5	0	972	5032	125	10	-1	
5	1	134	1	5	1	972	5032	20	10	95	the
5	1	134	1	5	2	996	5035	36	7	90	news.
5	1	134	1	5	3	1036	5032	34	10	96	Solve
5	1	134	1	5	4	1074	5032	23	10	96	this
4	1	134	1	6	0	972	5051	185	13	-1	
5	1	134	1	6	1	972	5051	61	10	90	bite-sized
5	1	134	1	6	2	1037	5051	33	13	96	puzzle
5	1	134	1	6	3	1070	5051	22	10	95	in
5	1	134	1	6	4	1095	5051	25	13	96	just
5	1	134	1	6	5	1123	5054	8	7	93	a
5	1	134	1	6	6	1134	5051	23	10	93	few
4	1	134	1	7	0	972	5070	54	10	-1	
5	1	134	1	7	1	972	5070	54	10	88	minutes.
4	1	134	1	8	0	739	5116	400	16	-1	
5	1	134	1	8	1	739	5116	45	12	95	‘Green
5	1	134	1	8	2	787	5116	42	14	81	Book,’
5	1	134	1	8	3	833	5116	35	12	94	Rami
5	1	134	1	8	4	872	5116	42	12	94	Malek
5	1	134	1	8	5	972	5117	26	12	97	The
5	1	134	1	8	6	1002	5117	36	15	96	Daily
5	1	134	1	8	7	1040	5117	70	12	96	Crossword
5	1	134	1	8	8	1114	5117	25	12	96	and
4	1	134	1	9	0	738	5135	270	13	-1	
5	1	134	1	9	1	738	5135	25	12	93	and
5	1	134	1	9	2	766	5135	41	12	96	Olivia
5	1	134	1	9	3	810	5135	52	12	95	Colman
5	1	134	1	9	4	865	5135	25	12	95	Are
5	1	134	1	9	5	893	5135	39	12	94	Oscar
5	1	134	1	9	6	972	5136	36	12	91	More
4	1	134	1	10	0	738	5154	433	19	-1	
5	1	134	1	10	1	738	5154	58	12	93	Winners
5	1	134	1	10	2	972	5160	22	13	88	‘Try
5	1	134	1	10	3	998	5163	8	7	95	a
5	1	134	1	10	4	1009	5160	49	10	91	full-size
5	1	134	1	10	5	1062	5160	65	10	95	crossword
5	1	134	1	10	6	1131	5160	40	13	93	puzzle
4	1	134	1	11	0	739	5179	424	13	-1	
5	1	134	1	11	1	739	5179	34	13	95	Spike
5	1	134	1	11	2	777	5179	23	10	95	Lee
5	1	134	1	11	3	804	5182	26	7	96	won
5	1	134	1	11	4	834	5179	18	10	96	for
5	1	134	1	11	5	856	5179	50	13	96	adapted
5	1	134	1	11	6	972	5179	39	10	84	edited
5	1	134	1	11	7	1015	5179	16	13	96	by
5	1	134	1	11	8	1034	5179	25	10	93	Will
5	1	134	1	11	9	1063	5179	44	10	87	Shortz.
5	1	134	1	11	10	1112	5179	27	10	96	Plus
5	1	134	1	11	11	1143	5180	20	12	92	get
4	1	134	1	12	0	739	5198	430	13	-1	
5	1	134	1	12	1	739	5198	69	13	96	screenplay
5	1	134	1	12	2	811	5198	18	10	96	for
5	1	134	1	12	3	972	5198	32	13	69	daily
5	1	134	1	12	4	1007	5198	27	13	96	help
5	1	134	1	12	5	1038	5198	28	10	96	with
5	1	134	1	12	6	1069	5198	23	13	96	tips
5	1	134	1	12	7	1096	5198	24	10	96	and
5	1	134	1	12	8	1123	5198	46	13	96	solving
4	1	134	1	13	0	739	5217	425	13	-1	
5	1	134	1	13	1	739	5217	122	10	58	“BlacKkKlansman”
5	1	134	1	13	2	865	5217	24	10	94	and
5	1	134	1	13	3	892	5217	48	10	80	Alfonso
5	1	134	1	13	4	972	5217	36	10	40	_tricks
5	1	134	1	13	5	1012	5217	12	10	96	in
5	1	134	1	13	6	1028	5220	21	7	96	our
5	1	134	1	13	7	1052	5217	62	13	94	Wordplay
5	1	134	1	13	8	1118	5217	46	10	95	column
4	1	134	1	14	0	739	5236	298	13	-1	
5	1	134	1	14	1	739	5236	45	10	89	Cuarén
5	1	134	1	14	2	788	5239	26	7	89	won
5	1	134	1	14	3	818	5236	18	10	96	for
5	1	134	1	14	4	839	5236	27	10	96	best
5	1	134	1	14	5	869	5236	51	10	93	director
5	1	134	1	14	6	972	5236	24	10	91	and
5	1	134	1	14	7	999	5236	38	13	91	guide.
4	1	134	1	15	0	738	5255	152	13	-1	
5	1	134	1	15	1	738	5255	24	10	95	and
5	1	134	1	15	2	765	5255	27	10	95	best
5	1	134	1	15	3	795	5255	45	13	95	foreign
5	1	134	1	15	4	844	5255	25	10	96	film
5	1	134	1	15	5	872	5255	18	10	96	for
4	1	134	1	16	0	739	5274	51	10	-1	
5	1	134	1	16	1	739	5274	51	10	25	apes
2	1	135	0	0	0	750	5290	151	23	-1	
3	1	135	1	0	0	750	5290	151	23	-1	
4	1	135	1	1	0	750	5290	151	23	-1	
5	1	135	1	1	1	750	5290	151	23	95	  
2	1	136	0	0	0	37	5675	1137	1	-1	
3	1	136	1	0	0	37	5675	1137	1	-1	
4	1	136	1	1	0	37	5675	1137	1	-1	
5	1	136	1	1	1	37	5675	1137	1	95	 
2	1	137	0	0	0	36	5678	1138	1	-1	
3	1	137	1	0	0	36	5678	1138	1	-1	
4	1	137	1	1	0	36	5678	1138	1	-1	
5	1	137	1	1	1	36	5678	1138	1	95	 
2	1	138	0	0	0	32	5718	1146	194	-1	
3	1	138	1	0	0	32	5718	1146	194	-1	
4	1	138	1	1	0	32	5718	1146	194	-1	
5	1	138	1	1	1	32	5718	1146	194	95	 
2	1	139	0	0	0	32	6133	912	161	-1	
3	1	139	1	0	0	32	6133	912	161	-1	
4	1	139	1	1	0	32	6133	912	161	-1	
5	1	139	1	1	1	32	6133	912	161	95	 
2	1	140	0	0	0	32	7319	211	192	-1	
3	1	140	1	0	0	32	7319	211	192	-1	
4	1	140	1	1	0	32	7319	211	192	-1	
5	1	140	1	1	1	32	7319	211	192	95	 
2	1	141	0	0	0	32	7717	211	159	-1	
3	1	141	1	0	0	32	7717	211	159	-1	
4	1	141	1	1	0	32	7717	211	159	-1	
5	1	141	1	1	1	32	7717	211	159	95	 
2	1	142	0	0	0	36	5918	436	154	-1	
3	1	142	1	0	0	36	5918	396	14	-1	
4	1	142	1	1	0	36	5918	396	14	-1	
5	1	142	1	1	1	36	5919	29	10	96	2019
5	1	142	1	1	2	69	5919	11	10	94	Is
5	1	142	1	1	3	83	5922	8	7	96	a
5	1	142	1	1	4	94	5918	57	11	96	Sensitive
5	1	142	1	1	5	154	5919	30	10	96	Year
5	1	142	1	1	6	187	5919	19	10	96	for
5	1	142	1	1	7	270	5919	47	10	96	Former
5	1	142	1	1	8	320	5919	44	13	96	Trump
5	1	142	1	1	9	368	5918	64	14	96	Campaign
3	1	142	2	0	0	36	5936	402	14	-1	
4	1	142	2	1	0	36	5936	402	14	-1	
5	1	142	2	1	1	36	5936	41	13	72	China,
5	1	142	2	1	2	81	5937	24	10	96	and
5	1	142	2	1	3	108	5936	13	11	27	Xi
5	1	142	2	1	4	125	5937	11	10	27	Is
5	1	142	2	1	5	140	5937	52	10	87	Nervous
5	1	142	2	1	6	270	5937	42	10	88	Staffer
5	1	142	2	1	7	315	5937	46	13	88	Alleges
5	1	142	2	1	8	365	5937	10	10	89	He
5	1	142	2	1	9	376	5936	62	14	85	Forcibly
3	1	142	3	0	0	36	5955	303	17	-1	
4	1	142	3	1	0	36	5955	303	17	-1	
5	1	142	3	1	1	36	5962	32	10	95	After
5	1	142	3	1	2	72	5961	64	11	14	Cardinal's
5	1	142	3	1	3	139	5962	39	10	95	Secret
5	1	142	3	1	4	182	5962	23	10	93	Sex
5	1	142	3	1	5	270	5955	41	10	0	ikseerl
5	1	142	3	1	6	315	5955	24	10	56	Her
3	1	142	4	0	0	36	5979	384	14	-1	
4	1	142	4	1	0	36	5979	384	14	-1	
5	1	142	4	1	1	36	5980	40	10	78	Abuse
5	1	142	4	1	2	80	5979	71	13	93	Conviction,
5	1	142	4	1	3	155	5980	39	10	79	aNew
5	1	142	4	1	4	197	5979	30	11	79	Trial
5	1	142	4	1	5	270	5980	36	13	25	Many
5	1	142	4	1	6	309	5980	35	10	89	Black
5	1	142	4	1	7	347	5979	73	14	93	Chicagoans
3	1	142	5	0	0	37	5997	435	14	-1	
4	1	142	5	1	0	37	5997	435	14	-1	
5	1	142	5	1	1	37	5998	10	10	87	Is
5	1	142	5	1	2	51	5998	57	10	87	Canceled
5	1	142	5	1	3	270	5997	51	14	96	Leaving
5	1	142	5	1	4	324	6001	13	7	96	as
5	1	142	5	1	5	341	5998	20	10	96	the
5	1	142	5	1	6	365	5997	25	14	96	City
5	1	142	5	1	7	393	5998	36	10	96	Seeks
5	1	142	5	1	8	433	6001	8	7	89	a
5	1	142	5	1	9	444	5998	28	10	96	New
3	1	142	6	0	0	36	6016	275	20	-1	
4	1	142	6	1	0	36	6016	275	20	-1	
5	1	142	6	1	1	36	6023	52	10	96	Koreans
5	1	142	6	1	2	92	6022	13	11	96	in
5	1	142	6	1	3	108	6023	38	13	96	Japan
5	1	142	6	1	4	150	6023	55	10	96	Embrace
5	1	142	6	1	5	209	6023	20	10	93	the
5	1	142	6	1	6	270	6016	41	13	89	Mayor
3	1	142	7	0	0	36	6041	433	31	-1	
4	1	142	7	1	0	36	6041	433	13	-1	
5	1	142	7	1	1	36	6041	37	10	93	North
5	1	142	7	1	2	77	6044	13	7	96	as
5	1	142	7	1	3	94	6041	20	10	93	the
5	1	142	7	1	4	117	6041	40	10	93	World
5	1	142	7	1	5	161	6041	39	10	93	Shuns
5	1	142	7	1	6	204	6041	9	10	96	It
5	1	142	7	1	7	270	6041	11	10	90	Is
5	1	142	7	1	8	284	6041	31	10	90	Your
5	1	142	7	1	9	318	6041	30	10	96	Rent
5	1	142	7	1	10	351	6041	55	13	96	Through
5	1	142	7	1	11	410	6041	20	10	96	the
5	1	142	7	1	12	434	6041	35	10	86	Roof?
4	1	142	7	2	0	270	6058	163	14	-1	
5	1	142	7	2	1	270	6059	47	13	72	Oregon
5	1	142	7	2	2	320	6059	41	10	88	Wants
5	1	142	7	2	3	365	6060	12	9	96	to
5	1	142	7	2	4	381	6058	20	11	96	Fix
5	1	142	7	2	5	404	6059	29	10	87	That
2	1	143	0	0	0	36	6300	178	118	-1	
3	1	143	1	0	0	36	6300	178	118	-1	
4	1	143	1	1	0	36	6300	148	11	-1	
5	1	143	1	1	1	36	6300	48	11	31	China's
5	1	143	1	1	2	87	6301	31	10	94	Tech
5	1	143	1	1	3	122	6300	36	11	94	Firms
5	1	143	1	1	4	161	6301	23	10	96	Are
4	1	143	1	2	0	37	6318	118	14	-1	
5	1	143	1	2	1	37	6318	56	14	96	Mapping
5	1	143	1	2	2	96	6318	20	14	96	Pig
5	1	143	1	2	3	119	6319	36	10	78	Faces
4	1	143	1	3	0	36	6343	177	14	-1	
5	1	143	1	3	1	36	6343	59	11	42	Huawei's
5	1	143	1	3	2	98	6343	37	14	96	Plight
5	1	143	1	3	3	139	6344	40	13	97	Hangs
5	1	143	1	3	4	183	6344	30	10	96	Over
4	1	143	1	4	0	36	6361	178	14	-1	
5	1	143	1	4	1	36	6361	55	11	95	Wireless
5	1	143	1	4	2	95	6362	54	13	96	Industry
5	1	143	1	4	3	152	6362	62	10	95	Showcase
4	1	143	1	5	0	36	6386	169	14	-1	
5	1	143	1	5	1	36	6386	48	11	47	China's
5	1	143	1	5	2	87	6387	92	13	96	Entrepreneurs
5	1	143	1	5	3	182	6387	23	10	96	Are
4	1	143	1	6	0	36	6405	115	13	-1	
5	1	143	1	6	1	36	6405	35	13	87	Wary
5	1	143	1	6	2	74	6408	8	7	89	of
5	1	143	1	6	3	82	6405	24	10	89	Its
5	1	143	1	6	4	109	6405	42	10	93	Future
2	1	144	0	0	0	270	6300	203	29	-1	
3	1	144	1	0	0	270	6300	203	29	-1	
4	1	144	1	1	0	270	6300	203	14	-1	
5	1	144	1	1	1	270	6301	32	10	95	Have
5	1	144	1	1	2	306	6301	23	10	96	Dark
5	1	144	1	1	3	329	6301	53	10	96	Forces
5	1	144	1	1	4	385	6301	32	10	95	Been
5	1	144	1	1	5	421	6300	52	14	96	Messing
4	1	144	1	2	0	270	6318	114	11	-1	
5	1	144	1	2	1	270	6318	31	11	95	With
5	1	144	1	2	2	305	6319	20	10	96	the
5	1	144	1	2	3	329	6319	55	10	96	Cosmos?
2	1	145	0	0	0	270	6343	182	29	-1	
3	1	145	1	0	0	270	6343	182	29	-1	
4	1	145	1	1	0	270	6343	182	14	-1	
5	1	145	1	1	1	270	6343	56	14	69	Split-Sex
5	1	145	1	1	2	329	6343	54	11	96	Animals
5	1	145	1	1	3	386	6344	22	10	96	Are
5	1	145	1	1	4	412	6344	23	10	96	Not
5	1	145	1	1	5	438	6347	14	7	95	as
4	1	145	1	2	0	270	6361	128	11	-1	
5	1	145	1	2	1	270	6362	29	10	96	Rare
5	1	145	1	2	2	303	6365	14	7	95	as
5	1	145	1	2	3	320	6362	37	10	89	You'd
5	1	145	1	2	4	360	6361	38	11	92	Think
2	1	146	0	0	0	270	6386	152	32	-1	
